 199.774   9.9672e+10 
 200.685   9.356e+10 
 201.506   9.7805e+10 
 201.516   9.6616e+10 
 201.578   8.9485e+10 
 201.627   8.3713e+10 
 202.577   7.3017e+10 
 203.383   7.9129e+10 
 204.363   6.4868e+10 
 206.053   6.7924e+10 
 206.126   5.9435e+10 
 207.029   5.4173e+10 
 207.928   4.9419e+10 
 207.962   4.5514e+10 
 208.007   4.0251e+10 
 209.814   2.9725e+10 
 210.618   3.6007e+10 
 215.      2.5312e+10 
 218.466   2.1408e+10 
 222.79    1.7504e+10 
 238.27    1.3602e+10 
 255.45    1.1569e+10 
 276.058   1.0046e+10 
 288.944   8.351e+09 
 304.383   9.203e+09 
 316.403   8.527e+09 
 328.419   8.19e+09 
 347.302   7.685e+09 
 358.468   6.499e+09 
 369.617   7.35e+09 
 387.643   6.675e+09 
 405.656   7.528e+09 
 421.085   9.569e+09 
 432.213   1.2797e+10 
 441.62    1.6535e+10 
 448.452   2.0441e+10 
 456.138   2.4687e+10 
 461.262   2.7575e+10 
 462.065   3.4027e+10 
 462.097   3.0291e+10 
 463.688   4.4893e+10 
 463.74    3.8781e+10 
 464.446   5.6608e+10 
 465.221   6.6285e+10 
 465.35    5.1175e+10 
 466.125   6.0853e+10 
 466.876   7.3416e+10 
 467.693   7.817e+10 
 467.762   7.0191e+10 
 468.502   8.3943e+10 
 469.221   1.00072e+11 
 469.269   9.447e+10 
 469.319   8.8697e+10 
 470.091   9.8714e+10 
 482.093   1.00075e+11 
 496.681   1.00078e+11 
 518.133   1.00253e+11 
 545.594   1.0009e+11 
 576.484   1.00436e+11 
 609.953   1.00104e+11 
 645.135   1.00282e+11 
 679.461   1.0012e+11 
 720.651   1.00129e+11 
 758.407   1.00308e+11 
 791.874   1.00315e+11 
 821.909   1.00152e+11 
 849.368   1.00328e+11 
 873.397   1.00164e+11 
 892.275   1.00168e+11 
